anio_mundial,fase,grupo,fecha,pais_local,pais_visita,nom_jugador,pais_jugador,minuto,tipo_gol
2018,Primera Ronda,Grupo A,2018-06-19,Rusia,Egipto,Ahmed Fathy,Rusia,47,en contra
2018,Primera Ronda,Grupo A,2018-06-19,Rusia,Egipto,Denis Cheryshev,Rusia,59,
2018,Primera Ronda,Grupo A,2018-06-19,Rusia,Egipto,Artem Dzyuba,Rusia,62,
2018,Primera Ronda,Grupo A,2018-06-19,Rusia,Egipto,Mohamed Salah,Egipto,73,penal
2018,Primera Ronda,Grupo A,2018-06-20,Uruguay,Arabia Saudita,Luis Suarez,Uruguay,23,
2018,Primera Ronda,Grupo A,2018-06-25,Uruguay,Rusia,Luis Suarez,Uruguay,10,
2018,Primera Ronda,Grupo A,2018-06-25,Uruguay,Rusia,Denis Cheryshev,Uruguay,23,en contra
2018,Primera Ronda,Grupo A,2018-06-25,Uruguay,Rusia,Edinson Cavani,Uruguay,90,
2018,Primera Ronda,Grupo A,2018-06-25,Arabia Saudita,Egipto,Mohamed Salah,Egipto,22,
2018,Primera Ronda,Grupo A,2018-06-25,Arabia Saudita,Egipto,Salman Al-Faraj,Arabia Saudita,45,penal
2018,Primera Ronda,Grupo A,2018-06-25,Arabia Saudita,Egipto,Salem Al-Dawsari,Arabia Saudita,90,
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Cristiano Ronaldo,Portugal,4,penal
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Diego Costa,España,24,
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Cristiano Ronaldo,Portugal,44,
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Diego Costa,España,55,
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Nacho,España,58,
2018,Primera Ronda,Grupo B,2018-06-15,Portugal,España,Cristiano Ronaldo,Portugal,88,
2018,Primera Ronda,Grupo B,2018-06-15,Marruecos,Irán,Aziz Bouhaddouz,Irán,90,en contra
2018,Primera Ronda,Grupo B,2018-06-20,Portugal,Marruecos,Cristiano Ronaldo,Portugal,4,
2018,Primera Ronda,Grupo B,2018-06-20,Irán,España,Diego Costa,España,54,
2018,Primera Ronda,Grupo B,2018-06-25,Irán,Portugal,Ricardo Quaresma,Portugal,45,
2018,Primera Ronda,Grupo B,2018-06-25,Irán,Portugal,Karim Ansarifard,Irán,90,penal
2018,Primera Ronda,Grupo B,2018-06-25,España,Marruecos,Khalid Boutaïb,Marruecos,14,
2018,Primera Ronda,Grupo B,2018-06-25,España,Marruecos,Isco,España,19,
2018,Primera Ronda,Grupo B,2018-06-25,España,Marruecos,Youssef En-Nesyri,Marruecos,81,
2018,Primera Ronda,Grupo B,2018-06-25,España,Marruecos,Iago Aspas,España,90,
2018,Primera Ronda,Grupo C,2018-06-16,Francia,Australia,Antoine Griezmann,Francia,58,penal
2018,Primera Ronda,Grupo C,2018-06-16,Francia,Australia,Mile Jedinak,Australia,62,penal
2018,Primera Ronda,Grupo C,2018-06-16,Francia,Australia,Aziz Behich,Francia,81,en contra
2018,Primera Ronda,Grupo C,2018-06-16,Perú,Dinamarca,Yussuf Yurary Poulsen,Dinamarca,59,
2018,Primera Ronda,Grupo C,2018-06-21,Francia,Perú,Kylian Mbappé,Francia,34,
2018,Primera Ronda,Grupo C,2018-06-21,Dinamarca,Australia,Christian Eriksen,Dinamarca,7,
2018,Primera Ronda,Grupo C,2018-06-21,Dinamarca,Australia,Mile Jedinak,Australia,38,penal
2018,Primera Ronda,Grupo C,2018-06-26,Australia,Perú,André Carrillo,Perú,18,
2018,Primera Ronda,Grupo C,2018-06-26,Australia,Perú,Paolo Guerrero,Perú,50,
2018,Primera Ronda,Grupo D,2018-06-16,Argentina,Islandia,Sergio Agüero,Argentina,19,
2018,Primera Ronda,Grupo D,2018-06-16,Argentina,Islandia,Alfred Finnbogason,Islandia,23,
2018,Primera Ronda,Grupo D,2018-06-16,Croacia,Nigeria,Oghenekaro Etebo,Croacia,32,en contra
2018,Primera Ronda,Grupo D,2018-06-16,Croacia,Nigeria,Luka Modric,Croacia,71,penal
2018,Primera Ronda,Grupo D,2018-06-21,Argentina,Croacia,Ante Rebic,Croacia,53,
2018,Primera Ronda,Grupo D,2018-06-21,Argentina,Croacia,Luka Modric,Croacia,80,
2018,Primera Ronda,Grupo D,2018-06-21,Argentina,Croacia,Ivan Rakitic,Croacia,90,
2018,Primera Ronda,Grupo D,2018-06-22,Nigeria,Islandia,Ahmed Musa,Nigeria,49,
2018,Primera Ronda,Grupo D,2018-06-22,Nigeria,Islandia,Ahmed Musa,Nigeria,75,
2018,Primera Ronda,Grupo D,2018-06-26,Nigeria,Argentina,Lionel Messi,Argentina,14,
2018,Primera Ronda,Grupo D,2018-06-26,Nigeria,Argentina,Victor Moses,Nigeria,51,penal
2018,Primera Ronda,Grupo D,2018-06-26,Nigeria,Argentina,Marcos Rojo,Argentina,86,
2018,Primera Ronda,Grupo D,2018-06-26,Islandia,Croacia,Milan Badelj,Croacia,53,
2018,Primera Ronda,Grupo D,2018-06-26,Islandia,Croacia,Gylfi Sigurdsson,Islandia,76,penal
2018,Primera Ronda,Grupo D,2018-06-26,Islandia,Croacia,Ivan Perisic,Croacia,90,
2018,Primera Ronda,Grupo E,2018-06-17,Brasil,Suiza,Philippe Coutinho,Brasil,20,
2018,Primera Ronda,Grupo E,2018-06-17,Brasil,Suiza,Steven Zuber,Suiza,50,
2018,Primera Ronda,Grupo E,2018-06-17,Costa Rica,Serbia,Aleksandar Kolarov,Serbia,56,
2018,Primera Ronda,Grupo E,2018-06-22,Brasil,Costa Rica,Philippe Coutinho,Brasil,90,
2018,Primera Ronda,Grupo E,2018-06-22,Brasil,Costa Rica,Neymar Jr.,Brasil,90,
2018,Primera Ronda,Grupo E,2018-06-22,Serbia,Suiza,Aleksandar Mitrović,Serbia,5,
2018,Primera Ronda,Grupo E,2018-06-22,Serbia,Suiza,Granit Xhaka,Suiza,52,
2018,Primera Ronda,Grupo E,2018-06-22,Serbia,Suiza,Xherdan Shaqiri,Suiza,90,
2018,Primera Ronda,Grupo E,2018-06-27,Serbia,Brasil,Paulinho,Brasil,36,
2018,Primera Ronda,Grupo E,2018-06-27,Serbia,Brasil,Thiago Silva,Brasil,68,
2018,Primera Ronda,Grupo E,2018-06-27,Suiza,Costa Rica,Blerim Dzemaili,Suiza,31,
2018,Primera Ronda,Grupo E,2018-06-27,Suiza,Costa Rica,Kendall Waston,Costa Rica,56,
2018,Primera Ronda,Grupo E,2018-06-27,Suiza,Costa Rica,Josip Drmic,Suiza,88,
2018,Primera Ronda,Grupo E,2018-06-27,Suiza,Costa Rica,Yann Sommer,Costa Rica,90,en contra
2018,Primera Ronda,Grupo F,2018-06-17,Alemania,México,Hirving Lozano,México,35,
2018,Primera Ronda,Grupo F,2018-06-18,Suecia,Corea del Sur,Andreas Granqvist,Suecia,65,penal
2018,Primera Ronda,Grupo F,2018-06-23,Alemania,Suecia,Ola Toivonen,Suecia,32,
2018,Primera Ronda,Grupo F,2018-06-23,Alemania,Suecia,Marco Reus,Alemania,48,
2018,Primera Ronda,Grupo F,2018-06-23,Alemania,Suecia,Toni Kroos,Alemania,90,
2018,Primera Ronda,Grupo F,2018-06-23,Corea del Sur,México,Carlos Vela,México,26,penal
2018,Primera Ronda,Grupo F,2018-06-23,Corea del Sur,México,Javier Hernandez,México,66,
2018,Primera Ronda,Grupo F,2018-06-23,Corea del Sur,México,Heung-Min Son,Corea del Sur,90,
2018,Primera Ronda,Grupo F,2018-06-27,Corea del Sur,Alemania,Young-Gwon Kim,Corea del Sur,90,
2018,Primera Ronda,Grupo F,2018-06-27,Corea del Sur,Alemania,Heung-Min Son,Corea del Sur,90,
2018,Primera Ronda,Grupo F,2018-06-27,México,Suecia,Ludwig Augustinsson,Suecia,50,
2018,Primera Ronda,Grupo F,2018-06-27,México,Suecia,Andreas Granqvist,Suecia,62,penal
2018,Primera Ronda,Grupo F,2018-06-27,México,Suecia,Edson Álvarez,Suecia,74,en contra
2018,Primera Ronda,Grupo G,2018-06-18,Bélgica,Panamá,Dries Mertens,Bélgica,47,
2018,Primera Ronda,Grupo G,2018-06-18,Bélgica,Panamá,Romelu Lukaku,Bélgica,69,
2018,Primera Ronda,Grupo G,2018-06-18,Bélgica,Panamá,Romelu Lukaku,Bélgica,75,
2018,Primera Ronda,Grupo G,2018-06-18,Túnez,Inglaterra,Harry Kane,Inglaterra,11,
2018,Primera Ronda,Grupo G,2018-06-18,Túnez,Inglaterra,Ferjani Sassi,Túnez,35,penal
2018,Primera Ronda,Grupo G,2018-06-18,Túnez,Inglaterra,Harry Kane,Inglaterra,90,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Eden Hazard,Bélgica,6,penal
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Romelu Lukaku,Bélgica,16,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Dylan Bronn,Túnez,18,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Romelu Lukaku,Bélgica,45,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Eden Hazard,Bélgica,51,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Michy Batshuayi,Bélgica,90,
2018,Primera Ronda,Grupo G,2018-06-23,Bélgica,Túnez,Wahbi Khazri,Túnez,90,
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,John Stones,Inglaterra,8,
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,Harry Kane,Inglaterra,22,penal
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,Jesse Lingard,Inglaterra,36,
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,John Stones,Inglaterra,40,
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,Harry Kane,Inglaterra,45,penal
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,Harry Kane,Inglaterra,62,
2018,Primera Ronda,Grupo G,2018-06-24,Inglaterra,Panamá,Felipe Baloy,Panamá,78,
2018,Primera Ronda,Grupo G,2018-06-28,Inglaterra,Bélgica,Adnan Januzaj,Bélgica,51,
2018,Primera Ronda,Grupo G,2018-06-28,Panamá,Túnez,Yassine Meriah,Túnez,33,en contra
2018,Primera Ronda,Grupo G,2018-06-28,Panamá,Túnez,Fakhreddine Ben Youssef,Túnez,51,
2018,Primera Ronda,Grupo G,2018-06-28,Panamá,Túnez,Wahbi Khazri,Túnez,66,
2018,Primera Ronda,Grupo H,2018-06-19,Polonia,Senegal,Thiago Cionek,Senegal,37,en contra
2018,Primera Ronda,Grupo H,2018-06-19,Polonia,Senegal,M'Baye Niang,Senegal,60,
2018,Primera Ronda,Grupo H,2018-06-19,Polonia,Senegal,Grzegorz Krychowiak,Polonia,86,
2018,Primera Ronda,Grupo H,2018-06-19,Colombia,Japón,Shinji Kagawa,Japón,6,penal
2018,Primera Ronda,Grupo H,2018-06-19,Colombia,Japón,Juan Quintero,Colombia,39,
2018,Primera Ronda,Grupo H,2018-06-19,Colombia,Japón,Yuya Osako,Japón,73,
2018,Primera Ronda,Grupo H,2018-06-24,Polonia,Colombia,Yerry Mina,Colombia,40,
2018,Primera Ronda,Grupo H,2018-06-24,Polonia,Colombia,Radamel Falcao,Colombia,70,
2018,Primera Ronda,Grupo H,2018-06-24,Polonia,Colombia,Juan Guillermo Cuadrado,Colombia,75,
2018,Primera Ronda,Grupo H,2018-06-24,Japón,Senegal,Sadio Mané,Senegal,11,
2018,Primera Ronda,Grupo H,2018-06-24,Japón,Senegal,Takashi Inui,Japón,34,
2018,Primera Ronda,Grupo H,2018-06-24,Japón,Senegal,Moussa Wagué,Senegal,71,
2018,Primera Ronda,Grupo H,2018-06-24,Japón,Senegal,Keisuke Honda,Japón,78,
2018,Primera Ronda,Grupo H,2018-06-28,Japón,Polonia,Jan Bednarek,Polonia,59,
2018,Primera Ronda,Grupo H,2018-06-28,Senegal,Colombia,Yerry Mina,Colombia,74,
2018,Octavos de Final,,2018-06-30,Uruguay,Portugal,Edinson Cavani,Uruguay,7,
2018,Octavos de Final,,2018-06-30,Uruguay,Portugal,Pepe,Portugal,55,
2018,Octavos de Final,,2018-06-30,Uruguay,Portugal,Edinson Cavani,Uruguay,62,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Antoine Griezmann,Francia,13,penal
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Angel Di Maria,Argentina,41,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Gabriel Mercado,Argentina,48,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Benjamin Pavard,Francia,57,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Kylian Mbappé,Francia,64,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Kylian Mbappé,Francia,68,
2018,Octavos de Final,,2018-06-30,Francia,Argentina,Sergio Agüero,Argentina,90,
2018,Octavos de Final,,2018-07-01,España,Rusia,Sergei Ignashevich,España,12,en contra
2018,Octavos de Final,,2018-07-01,España,Rusia,Artem Dzyuba,Rusia,41,penal
2018,Octavos de Final,,2018-07-01,Croacia,Dinamarca,Mathias Jørgensen,Dinamarca,1,
2018,Octavos de Final,,2018-07-01,Croacia,Dinamarca,Mario Mandzukic,Croacia,4,
2018,Octavos de Final,,2018-07-02,Brasil,México,Neymar Jr.,Brasil,51,
2018,Octavos de Final,,2018-07-02,Brasil,México,Roberto Firmino,Brasil,88,
2018,Octavos de Final,,2018-07-02,Bélgica,Japón,Genki Haraguchi,Japón,48,
2018,Octavos de Final,,2018-07-02,Bélgica,Japón,Takashi Inui,Japón,52,
2018,Octavos de Final,,2018-07-02,Bélgica,Japón,Jan Vertonghen,Bélgica,69,
2018,Octavos de Final,,2018-07-02,Bélgica,Japón,Marouane Fellaini,Bélgica,74,
2018,Octavos de Final,,2018-07-02,Bélgica,Japón,Nacer Chadli,Bélgica,90,
2018,Octavos de Final,,2018-07-03,Suecia,Suiza,Emil Forsberg,Suecia,66,
2018,Octavos de Final,,2018-07-03,Colombia,Inglaterra,Harry Kane,Inglaterra,57,penal
2018,Octavos de Final,,2018-07-03,Colombia,Inglaterra,Yerry Mina,Colombia,90,
2018,Cuartos de Final,,2018-07-06,Uruguay,Francia,Raphael Varane,Francia,40,
2018,Cuartos de Final,,2018-07-06,Uruguay,Francia,Antoine Griezmann,Francia,61,
2018,Cuartos de Final,,2018-07-06,Brasil,Bélgica,Fernandinho,Bélgica,13,en contra
2018,Cuartos de Final,,2018-07-06,Brasil,Bélgica,Kevin De Bruyne,Bélgica,31,
2018,Cuartos de Final,,2018-07-06,Brasil,Bélgica,Renato Augusto,Brasil,76,
2018,Cuartos de Final,,2018-07-07,Rusia,Croacia,Denis Cheryshev,Rusia,31,
2018,Cuartos de Final,,2018-07-07,Rusia,Croacia,Andrej Kramarić,Croacia,39,
2018,Cuartos de Final,,2018-07-07,Rusia,Croacia,Domagoj Vida,Croacia,101,
2018,Cuartos de Final,,2018-07-07,Rusia,Croacia,Mário Fernandes,Rusia,115,
2018,Cuartos de Final,,2018-07-07,Suecia,Inglaterra,Harry Maguire,Inglaterra,30,
2018,Cuartos de Final,,2018-07-07,Suecia,Inglaterra,Dele Alli,Inglaterra,59,
2018,Semifinales,,2018-07-10,Francia,Bélgica,Samuel Umtiti,Francia,51,
2018,Semifinales,,2018-07-11,Croacia,Inglaterra,Kieran Trippier,Inglaterra,5,
2018,Semifinales,,2018-07-11,Croacia,Inglaterra,Ivan Perisic,Croacia,68,
2018,Semifinales,,2018-07-11,Croacia,Inglaterra,Mario Mandzukic,Croacia,109,
2018,Tercer Puesto,,2018-07-14,Bélgica,Inglaterra,Thomas Meunier,Bélgica,4,
2018,Tercer Puesto,,2018-07-14,Bélgica,Inglaterra,Eden Hazard,Bélgica,82,
2018,Final,,2018-07-15,Francia,Croacia,Mario Mandzukic,Francia,18,en contra
2018,Final,,2018-07-15,Francia,Croacia,Ivan Perisic,Croacia,28,
2018,Final,,2018-07-15,Francia,Croacia,Antoine Griezmann,Francia,38,penal
2018,Final,,2018-07-15,Francia,Croacia,Paul Pogba,Francia,59,
2018,Final,,2018-07-15,Francia,Croacia,Kylian Mbappé,Francia,65,
2018,Final,,2018-07-15,Francia,Croacia,Mario Mandzukic,Croacia,69,
2022,Primera Ronda,Grupo A,2022-11-20,Catar,Ecuador,Enner Valencia,Ecuador,16,penal
2022,Primera Ronda,Grupo A,2022-11-20,Catar,Ecuador,Enner Valencia,Ecuador,31,
2022,Primera Ronda,Grupo A,2022-11-21,Senegal,Paises Bajos,Cody Gakpo,Paises Bajos,84,
2022,Primera Ronda,Grupo A,2022-11-21,Senegal,Paises Bajos,Davy Klaassen,Paises Bajos,90,
2022,Primera Ronda,Grupo A,2022-11-25,Catar,Senegal,Boulaye Dia,Senegal,41,
2022,Primera Ronda,Grupo A,2022-11-25,Catar,Senegal,Famara Diéhiou,Senegal,48,
2022,Primera Ronda,Grupo A,2022-11-25,Catar,Senegal,Mohammed Muntari,Catar,78,
2022,Primera Ronda,Grupo A,2022-11-25,Catar,Senegal,Bamba Dieng,Senegal,84,
2022,Primera Ronda,Grupo A,2022-11-25,Paises Bajos,Ecuador,Cody Gakpo,Paises Bajos,6,
2022,Primera Ronda,Grupo A,2022-11-25,Paises Bajos,Ecuador,Enner Valencia,Ecuador,49,
2022,Primera Ronda,Grupo A,2022-11-29,Paises Bajos,Catar,Cody Gakpo,Paises Bajos,26,
2022,Primera Ronda,Grupo A,2022-11-29,Paises Bajos,Catar,Frenkie de Jong,Paises Bajos,49,
2022,Primera Ronda,Grupo A,2022-11-29,Ecuador,Senegal,Ismaïla Sarr,Senegal,44,
2022,Primera Ronda,Grupo A,2022-11-29,Ecuador,Senegal,Moisés Caicedo,Ecuador,67,
2022,Primera Ronda,Grupo A,2022-11-29,Ecuador,Senegal,Kalidou Koulibaly,Senegal,70,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Jude Bellingham,Inglaterra,35,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Bukayo Saka,Inglaterra,43,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Raheem Sterling,Inglaterra,45,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Bukayo Saka,Inglaterra,62,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Mehdi Taremi,Irán,65,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Marcus Rashford,Inglaterra,71,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Jack Grealish,Inglaterra,90,
2022,Primera Ronda,Grupo B,2022-11-21,Inglaterra,Irán,Mehdi Taremi,Irán,90,penal
2022,Primera Ronda,Grupo B,2022-11-21,Estados Unidos,Gales,Tim Weah,Estados Unidos,36,
2022,Primera Ronda,Grupo B,2022-11-21,Estados Unidos,Gales,Gareth Bale,Gales,82,penal
2022,Primera Ronda,Grupo B,2022-11-25,Gales,Irán,Rouzbeh Cheshmi,Irán,90,
2022,Primera Ronda,Grupo B,2022-11-25,Gales,Irán,Ramin Rezaeian,Irán,90,
2022,Primera Ronda,Grupo B,2022-11-29,Gales,Inglaterra,Marcus Rashford,Inglaterra,50,
2022,Primera Ronda,Grupo B,2022-11-29,Gales,Inglaterra,Phil Foden,Inglaterra,51,
2022,Primera Ronda,Grupo B,2022-11-29,Gales,Inglaterra,Marcus Rashford,Inglaterra,68,
2022,Primera Ronda,Grupo B,2022-11-29,Irán,Estados Unidos,Christian Pulisic,Estados Unidos,38,
2022,Primera Ronda,Grupo C,2022-11-22,Argentina,Arabia Saudita,Lionel Messi,Argentina,10,penal
2022,Primera Ronda,Grupo C,2022-11-22,Argentina,Arabia Saudita,Saleh Al-Shehri,Arabia Saudita,48,
2022,Primera Ronda,Grupo C,2022-11-22,Argentina,Arabia Saudita,Salem Al-Dawsari,Arabia Saudita,53,
2022,Primera Ronda,Grupo C,2022-11-26,Polonia,Arabia Saudita,Piotr Zieliński,Polonia,39,
2022,Primera Ronda,Grupo C,2022-11-26,Polonia,Arabia Saudita,Robert Lewandowski,Polonia,82,
2022,Primera Ronda,Grupo C,2022-11-26,Argentina,México,Lionel Messi,Argentina,64,
2022,Primera Ronda,Grupo C,2022-11-26,Argentina,México,Enzo Fernandez,Argentina,87,
2022,Primera Ronda,Grupo C,2022-11-30,Arabia Saudita,México,Henry Martin,México,47,
2022,Primera Ronda,Grupo C,2022-11-30,Arabia Saudita,México,Luis Chávez,México,52,
2022,Primera Ronda,Grupo C,2022-11-30,Arabia Saudita,México,Salem Al-Dawsari,Arabia Saudita,90,
2022,Primera Ronda,Grupo C,2022-11-30,Polonia,Argentina,Alexis Mac Allister,Argentina,46,
2022,Primera Ronda,Grupo C,2022-11-30,Polonia,Argentina,Julian Alvarez,Argentina,67,
2022,Primera Ronda,Grupo D,2022-11-22,Francia,Australia,Craig Goodwin,Australia,9,
2022,Primera Ronda,Grupo D,2022-11-22,Francia,Australia,Adrien Rabiot,Francia,27,
2022,Primera Ronda,Grupo D,2022-11-22,Francia,Australia,Olivier Giroud,Francia,32,
2022,Primera Ronda,Grupo D,2022-11-22,Francia,Australia,Kylian Mbappé,Francia,68,
2022,Primera Ronda,Grupo D,2022-11-22,Francia,Australia,Olivier Giroud,Francia,71,
2022,Primera Ronda,Grupo D,2022-11-26,Túnez,Australia,Mitchell Duke,Australia,23,
2022,Primera Ronda,Grupo D,2022-11-26,Francia,Dinamarca,Kylian Mbappé,Francia,61,
2022,Primera Ronda,Grupo D,2022-11-26,Francia,Dinamarca,Andreas Christensen,Dinamarca,68,
2022,Primera Ronda,Grupo D,2022-11-26,Francia,Dinamarca,Kylian Mbappé,Francia,86,
2022,Primera Ronda,Grupo D,2022-11-30,Australia,Dinamarca,Mathew Leckie,Australia,60,
2022,Primera Ronda,Grupo D,2022-11-30,Túnez,Francia,Wahbi Khazri,Túnez,58,
2022,Primera Ronda,Grupo E,2022-11-23,Alemania,Japón,Ilkay Gündogan,Alemania,33,penal
2022,Primera Ronda,Grupo E,2022-11-23,Alemania,Japón,Ritsu Doan,Japón,75,
2022,Primera Ronda,Grupo E,2022-11-23,Alemania,Japón,Takuma Asano,Japón,83,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Dani Olmo,España,11,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Marco Asensio,España,21,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Ferran Torres,España,31,penal
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Ferran Torres,España,54,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Gavi,España,74,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Carlos Soler,España,90,
2022,Primera Ronda,Grupo E,2022-11-23,España,Costa Rica,Álvaro Morata,España,90,
2022,Primera Ronda,Grupo E,2022-11-27,Japón,Costa Rica,Keysher Fuller,Costa Rica,81,
2022,Primera Ronda,Grupo E,2022-11-27,España,Alemania,Álvaro Morata,España,62,
2022,Primera Ronda,Grupo E,2022-11-27,España,Alemania,Niclas Füllkrug,Alemania,83,
2022,Primera Ronda,Grupo E,2022-12-01,Japón,España,Álvaro Morata,España,11,
2022,Primera Ronda,Grupo E,2022-12-01,Japón,España,Ritsu Doan,Japón,48,
2022,Primera Ronda,Grupo E,2022-12-01,Japón,España,Ao Tanaka,Japón,51,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Serge Gnabry,Alemania,10,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Yeltsin Tejeda,Costa Rica,58,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Juan Pablo Vargas,Costa Rica,70,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Kai Havertz,Alemania,73,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Kai Havertz,Alemania,85,
2022,Primera Ronda,Grupo E,2022-12-01,Costa Rica,Alemania,Niclas Füllkrug,Alemania,89,
2022,Primera Ronda,Grupo F,2022-11-23,Bélgica,Canadá,Michy Batshuayi,Bélgica,44,
2022,Primera Ronda,Grupo F,2022-11-27,Bélgica,Marruecos,Romain Saïss,Marruecos,73,
2022,Primera Ronda,Grupo F,2022-11-27,Bélgica,Marruecos,Zakaria Aboukhlal,Marruecos,90,
2022,Primera Ronda,Grupo F,2022-11-27,Croacia,Canadá,Alphonso Davies,Canadá,2,
2022,Primera Ronda,Grupo F,2022-11-27,Croacia,Canadá,Andrej Kramarić,Croacia,36,
2022,Primera Ronda,Grupo F,2022-11-27,Croacia,Canadá,Marko Livaja,Croacia,44,
2022,Primera Ronda,Grupo F,2022-11-27,Croacia,Canadá,Andrej Kramarić,Croacia,70,
2022,Primera Ronda,Grupo F,2022-11-27,Croacia,Canadá,Lovro Majer,Croacia,90,
2022,Primera Ronda,Grupo F,2022-12-01,Canadá,Marruecos,Hakim Ziyech,Marruecos,4,
2022,Primera Ronda,Grupo F,2022-12-01,Canadá,Marruecos,Youssef En-Nesyri,Marruecos,23,
2022,Primera Ronda,Grupo F,2022-12-01,Canadá,Marruecos,Nayef Aguerd,Canadá,40,en contra
2022,Primera Ronda,Grupo G,2022-11-24,Suiza,Camerún,Breel Embolo,Suiza,48,
2022,Primera Ronda,Grupo G,2022-11-24,Brasil,Serbia,Richarlison,Brasil,62,
2022,Primera Ronda,Grupo G,2022-11-24,Brasil,Serbia,Richarlison,Brasil,73,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Jean-Charles Castelletto,Camerún,29,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Strahinja Pavlovic,Serbia,45,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Sergej Milinković-Savić,Serbia,45,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Aleksandar Mitrović,Serbia,53,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Vincent Aboubakar,Camerún,63,
2022,Primera Ronda,Grupo G,2022-11-28,Camerún,Serbia,Eric Maxim Choupo Moting,Camerún,66,
2022,Primera Ronda,Grupo G,2022-11-28,Brasil,Suiza,Casemiro,Brasil,83,
2022,Primera Ronda,Grupo G,2022-12-02,Serbia,Suiza,Xherdan Shaqiri,Suiza,20,
2022,Primera Ronda,Grupo G,2022-12-02,Serbia,Suiza,Aleksandar Mitrović,Serbia,26,
2022,Primera Ronda,Grupo G,2022-12-02,Serbia,Suiza,Dusan Vlahovic,Serbia,35,
2022,Primera Ronda,Grupo G,2022-12-02,Serbia,Suiza,Breel Embolo,Suiza,44,
2022,Primera Ronda,Grupo G,2022-12-02,Serbia,Suiza,Remo Freuler,Suiza,48,
2022,Primera Ronda,Grupo G,2022-12-02,Camerún,Brasil,Vincent Aboubakar,Camerún,90,
2022,Primera Ronda,Grupo H,2022-11-24,Portugal,Ghana,Cristiano Ronaldo,Portugal,65,penal
2022,Primera Ronda,Grupo H,2022-11-24,Portugal,Ghana,Andre Ayew,Ghana,73,
2022,Primera Ronda,Grupo H,2022-11-24,Portugal,Ghana,João Félix,Portugal,78,
2022,Primera Ronda,Grupo H,2022-11-24,Portugal,Ghana,Rafael Leão,Portugal,80,
2022,Primera Ronda,Grupo H,2022-11-24,Portugal,Ghana,Osman Bukari,Ghana,89,
2022,Primera Ronda,Grupo H,2022-11-28,Corea del Sur,Ghana,Mohammed Salisu,Ghana,24,
